environment,seed,factor,factor_value,factor_value_numeric,anchor_value,relative_to_anchor,status,error_message,git_commit,ridge_center,scale,subspace_dimension_K,ensemble_size_M,bootstrap_fraction,calibration_size,calibration_pool_size,per_member_calibration_size,unique_calibration_rows,feature_dimension_p,nominal_n_over_p,unique_n_over_p,layer_scope,direction_family,id_rmse,id_nll,id_total_variance,id_residual,near_rmse,near_nll,near_auroc,mid_rmse,mid_nll,mid_auroc,far_rmse,far_nll,far_auroc,far_spearman,construction_time_sec,gram_rank,gram_min_eig,gram_condition,normalized_ridge,mean_delta_w_norm,notes
Hopper-v5,42,rank,2,2,20,0.1,ok,,70fb480,zero,32.0,2,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.20214666426181793,-1.3379576206207275,0.05567194148898125,0.06475298388074928,0.34961998462677,0.3437092900276184,0.8581034200000002,0.3892623484134674,0.5709354877471924,0.910016045,0.6356560587882996,0.7352007031440735,0.9700113349999998,0.710552541028052,0.5490326881408691,201,1.6918694079067544,5357223.018229366,1.1727576808069831e-09,32.046058654785156,
Hopper-v5,42,rank,5,5,20,0.25,ok,,70fb480,zero,32.0,5,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.19942724704742432,-1.3459041118621826,0.04945022985339165,0.06403852302905239,0.3385446071624756,0.2374415397644043,0.865714345,0.37695103883743286,0.5166354179382324,0.91325147,0.540168821811676,0.5176083445549011,0.9728036500000001,0.5329471810246695,0.6084845066070557,200,3.1464365760484056e-26,78234989534.31627,1.246416699490607e-09,31.890705108642578,
Hopper-v5,42,rank,20,20,20,1.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.19957590103149414,-1.349833369255066,0.054731883108615875,0.06403009315361899,0.33770859241485596,0.2468813806772232,0.8783173249999999,0.3828040361404419,0.5544283390045166,0.92870298,0.5294011235237122,0.5712497234344482,0.97184206,0.6848312620944762,0.6461784839630127,201,1.2662091287575319,5906823.058116975,1.2438859035846406e-09,31.94697380065918,
Hopper-v5,42,rank,40,40,20,2.0,ok,,70fb480,zero,32.0,40,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.1980609893798828,-1.3531516790390015,0.0476011298596859,0.06219688114168712,0.3382468521595001,0.2034638375043869,0.874845765,0.37909284234046936,0.5256698131561279,0.9170404099999999,0.5051164031028748,0.5189183354377747,0.9749445,0.5303375974665131,0.6919291019439697,201,1.2321623216368447,6089792.057584839,1.2575437433476422e-09,31.86109161376953,
Hopper-v5,42,rank,10,10,20,0.5,ok,,70fb480,zero,32.0,10,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.19987399876117706,-1.3423584699630737,0.05462019890546799,0.06280746504467716,0.33827126026153564,0.2588306963443756,0.8771405900000001,0.3774581849575043,0.5636031627655029,0.922023945,0.5501688122749329,0.5964149236679077,0.9684375699999999,0.6249517129726411,0.6513991355895996,201,1.5802196828960642,4750892.388198244,1.3069327041332544e-09,32.04853820800781,
Hopper-v5,42,rank,15,15,20,0.75,ok,,70fb480,zero,32.0,15,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.19831769168376923,-1.3512718677520752,0.04744226485490799,0.0646940764175685,0.33507367968559265,0.18471086025238037,0.868800015,0.3791925311088562,0.4591248333454132,0.9152400199999999,0.5098443031311035,0.4323352575302124,0.961735375,0.6166299347918489,0.6199753284454346,201,1.533803080799091,5142522.933872167,1.2209996483514438e-09,31.99390411376953,
Hopper-v5,42,rank,30,30,20,1.5,ok,,70fb480,zero,32.0,30,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.1991199105978012,-1.3524653911590576,0.04862064868211746,0.061671316180641526,0.33416658639907837,0.22210384905338287,0.88327298,0.39880818128585815,0.509019672870636,0.9247310650000001,0.5204522609710693,0.5183016657829285,0.9720059400000001,0.6120060020875681,0.6357810497283936,201,0.7224110882026297,10036603.704391045,1.271385230806136e-09,32.0727653503418,
Hopper-v5,42,bootstrap,0.0,0.0,0.3,0.0,ok,,70fb480,zero,32.0,20,50,0.0,4096,4096,4096,4096,201,20.378109452736318,20.378109452736318,multi,random,0.1974652111530304,-1.3824477195739746,0.03774406015872955,0.06403009315361899,0.33343952894210815,0.3066266179084778,0.8731975599999998,0.37209877371788025,0.6415423154830933,0.91312726,0.5008169412612915,0.6002873182296753,0.9475975699999999,0.6978134106486947,0.6493000984191895,201,1.2662091287575319,5906823.058116975,1.2438859035846406e-09,31.94697380065918,
Hopper-v5,42,bootstrap,0.05,0.05,0.3,0.16666666666666669,ok,,70fb480,zero,32.0,20,50,0.05,204,4096,204,199,201,1.0149253731343284,0.9900497512437811,multi,random,15.29039478302002,3.5615406036376953,9593.92578125,0.06403009315361899,17.074819564819336,4.34285306930542,0.728540175,19.017822265625,4.570906162261963,0.789731795,37.28850555419922,5.281513690948486,0.899700915,0.9646431043422189,1.0284712314605713,201,1.2662091287575319,5906823.058116975,1.2438859035846406e-09,31.94697380065918,
Hopper-v5,42,bootstrap,0.1,0.1,0.3,0.33333333333333337,ok,,70fb480,zero,32.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.20537900924682617,-1.2028337717056274,0.1004287526011467,0.06403009315361899,0.344501793384552,0.1185937449336052,0.87167501,0.40151503682136536,0.36632460355758667,0.9242243400000001,0.6167930364608765,0.73833829164505,0.9764626600000001,0.7152564758131478,1.0562827587127686,201,1.2662091287575319,5906823.058116975,1.2438859035846406e-09,31.94697380065918,
Hopper-v5,42,bootstrap,0.2,0.2,0.3,0.6666666666666667,ok,,70fb480,zero,32.0,20,50,0.2,819,4096,819,742,201,4.074626865671642,3.691542288557214,multi,random,0.2006748467683792,-1.3288886547088623,0.05236909165978432,0.06403009315361899,0.34402957558631897,0.15799014270305634,0.87324358,0.3803303837776184,0.40750613808631897,0.9225855700000001,0.5542997121810913,0.48855894804000854,0.971359085,0.6916298321027476,1.067458152770996,201,1.2662091287575319,5906823.058116975,1.2438859035846406e-09,31.94697380065918,
Hopper-v5,42,bootstrap,0.3,0.3,0.3,1.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.19957590103149414,-1.349833369255066,0.054731883108615875,0.06403009315361899,0.33770859241485596,0.2468813806772232,0.8783173249999999,0.3828040361404419,0.5544283390045166,0.92870298,0.5294011235237122,0.5712497234344482,0.97184206,0.6848312620944762,0.6897122859954834,201,1.2662091287575319,5906823.058116975,1.2438859035846406e-09,31.94697380065918,
Hopper-v5,42,bootstrap,0.5,0.5,0.3,1.6666666666666667,ok,,70fb480,zero,32.0,20,50,0.5,2048,4096,2048,1612,201,10.189054726368159,8.019900497512438,multi,random,0.19919869303703308,-1.365975260734558,0.04528038203716278,0.06403009315361899,0.3334865868091583,0.2309463918209076,0.875818045,0.3709918260574341,0.5429143309593201,0.92105844,0.514529287815094,0.4886624217033386,0.9581169700000001,0.7140969802171121,1.0795207023620605,201,1.2662091287575319,5906823.058116975,1.2438859035846406e-09,31.94697380065918,
Hopper-v5,42,bootstrap,0.99,0.99,0.3,3.3000000000000003,ok,,70fb480,zero,32.0,20,50,0.99,4055,4096,4055,2574,201,20.17412935323383,12.805970149253731,multi,random,0.1986926794052124,-1.3759220838546753,0.04439966753125191,0.06403009315361899,0.3358306288719177,0.2699147164821625,0.878119325,0.3708936870098114,0.6047564744949341,0.922212075,0.5031061172485352,0.5382706522941589,0.951608105,0.665346278617435,1.0576281547546387,201,1.2662091287575319,5906823.058116975,1.2438859035846406e-09,31.94697380065918,
Hopper-v5,42,bootstrap,0.075,0.075,0.3,0.25,ok,,70fb480,zero,32.0,20,50,0.075,307,4096,307,296,201,1.527363184079602,1.472636815920398,multi,random,0.2146597057580948,-1.0746642351150513,0.16133148968219757,0.06403009315361899,0.35628414154052734,0.1143610030412674,0.8574815250000001,0.4089188873767853,0.3657528758049011,0.921220945,0.6912286877632141,0.8274579048156738,0.9810925100000001,0.7093746942981313,1.092181921005249,201,1.2662091287575319,5906823.058116975,1.2438859035846406e-09,31.94697380065918,
Hopper-v5,42,bootstrap,0.15,0.15,0.3,0.5,ok,,70fb480,zero,32.0,20,50,0.15,614,4096,614,570,201,3.054726368159204,2.8358208955223883,multi,random,0.2022259533405304,-1.2949362993240356,0.06635712832212448,0.06403009315361899,0.3386635482311249,0.10948354750871658,0.8727638449999999,0.39423730969429016,0.3517381548881531,0.9247071750000001,0.5483767986297607,0.5500310063362122,0.9745413749999999,0.5289489561458369,1.0303266048431396,201,1.2662091287575319,5906823.058116975,1.2438859035846406e-09,31.94697380065918,
Hopper-v5,42,ridge,0.0,0.0,0.0001,0.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.19845996797084808,-1.3541436195373535,0.04503295198082924,0.06403011923803424,0.3337514102458954,0.21892541646957397,0.8721426900000001,0.3806658685207367,0.503947913646698,0.91678467,0.5191601514816284,0.5400278568267822,0.95411522,0.6979081428916438,3.2041776180267334,201,1.2662091287575319,5907289.554679349,0.0,31.94697380065918,
Hopper-v5,42,ridge,0.0001,0.0001,0.0001,1.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.19957590103149414,-1.349833369255066,0.054731883108615875,0.06403009315361899,0.33770859241485596,0.2468813806772232,0.8783173249999999,0.3828040361404419,0.5544283390045166,0.92870298,0.5294011235237122,0.5712497234344482,0.97184206,0.6848312620944762,0.5625815391540527,201,1.2662091287575319,5906823.058116975,1.2438859035846406e-09,31.94697380065918,
Hopper-v5,42,ridge,0.001,0.001,0.0001,10.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.19855107367038727,-1.354231834411621,0.04486561194062233,0.06402985882571854,0.3334132134914398,0.21311502158641815,0.8735157050000002,0.3774404525756836,0.4956514835357666,0.9213555300000001,0.5193543434143066,0.5356485843658447,0.9558451699999999,0.6996974947758667,0.6003048419952393,201,1.2662091287575319,5902627.902217556,1.2438858896593714e-08,31.94697380065918,
Hopper-v5,42,ridge,0.01,0.01,0.0001,100.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.19837583601474762,-1.3569124937057495,0.04305192083120346,0.06402755791057138,0.33322060108184814,0.21832773089408875,0.8715818900000001,0.37959855794906616,0.509194016456604,0.91473051,0.5102084279060364,0.582608699798584,0.9503343,0.6886764768216891,0.6494412422180176,201,1.2662091287575319,5861001.7761204345,1.2438857504066977e-07,31.94697380065918,
Hopper-v5,42,ridge,0.1,0.1,0.0001,1000.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.19844911992549896,-1.3597360849380493,0.04152892157435417,0.06400843386780088,0.3328830301761627,0.2172769457101822,0.86823879,0.3786657154560089,0.5094954371452332,0.9099766200000001,0.4977053701877594,0.5987612009048462,0.94176001,0.6955879914261401,0.5895998477935791,201,1.2662091287575319,5474904.173090543,1.2438843578816725e-06,31.94697380065918,
Hopper-v5,42,ridge,1.0,1.0,0.0001,10000.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.19913800060749054,-1.3583039045333862,0.03950386121869087,0.0640333522084648,0.3333606421947479,0.19254012405872345,0.8620281399999999,0.37685224413871765,0.4555898606777191,0.9030152099999998,0.4871688187122345,0.5145004987716675,0.9302729250000001,0.7070975596014607,0.5589890480041504,201,1.2662091287575319,3300606.6675099423,1.243870432802901e-05,31.94697380065918,
Hopper-v5,42,ridge,1e-05,1e-05,0.0001,0.1,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.2044944018125534,-1.3404117822647095,0.12741915881633759,0.06403011662916043,0.36389732360839844,0.3170124590396881,0.8769155949999999,0.4413527846336365,0.6698838472366333,0.92877627,0.5952469706535339,0.943009614944458,0.9810214950000001,0.6753938112640951,0.5414483547210693,201,1.2662091287575319,5907242.901707359,1.2438859049771677e-10,31.94697380065918,
Hopper-v5,42,ridge,0.0003,0.0003,0.0001,2.9999999999999996,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.1988232135772705,-1.3525371551513672,0.04678855836391449,0.06403004101359613,0.33419179916381836,0.21924026310443878,0.8763463799999999,0.37676703929901123,0.5039169788360596,0.9261510250000001,0.5229034423828125,0.51543128490448,0.9620772650000001,0.7148574233494416,0.5674529075622559,201,1.2662091287575319,5905890.28599177,3.7316577014704095e-09,31.94697380065918,
Hopper-v5,42,ridge,0.003,0.003,0.0001,30.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.1984378844499588,-1.355485200881958,0.04398372024297714,0.064029340872366,0.3333105444908142,0.2161964625120163,0.87239624,0.378871887922287,0.5009225010871887,0.9175773899999999,0.5156775712966919,0.5565499663352966,0.9532590150000001,0.694407731810327,0.5621204376220703,201,1.2662091287575319,5893326.634572253,3.731657576142991e-08,31.94697380065918,
Hopper-v5,42,layer,first,1,2,0.5,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,first,random,0.19179941713809967,-1.4382832050323486,0.02914736233651638,0.06403009315361899,0.32524746656417847,0.5246046781539917,0.7951546949999999,0.3651154339313507,1.0417674779891968,0.8275344000000002,0.5020389556884766,0.8356606960296631,0.8999050749999999,0.6240070312515583,0.27387332916259766,201,1.2662091287575319,5906823.058116975,1.2438859035846406e-09,31.888946533203125,
Hopper-v5,42,layer,multi,2,2,1.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.19957590103149414,-1.349833369255066,0.054731883108615875,0.06403009315361899,0.33770859241485596,0.2468813806772232,0.8783173249999999,0.3828040361404419,0.5544283390045166,0.92870298,0.5294011235237122,0.5712497234344482,0.97184206,0.6848312620944762,0.5842223167419434,201,1.2662091287575319,5906823.058116975,1.2438859035846406e-09,31.94697380065918,
Humanoid-v5,42,scale,0.25x,8.0,32.0,0.25,ok,,70fb480,zero,8.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.65705871582031,6.403026103973389,243.9583282470703,1.3453428210815617,72.60847473144531,6.541684150695801,0.5965969950000001,56.0056037902832,5.95921516418457,0.660483585,50.86009979248047,5.022165775299072,0.39208479,0.8472630417749646,1.8394265174865723,201,25.99981391182885,38460259.23157999,1.2702589799437829e-09,8.00229549407959,
Humanoid-v5,42,scale,0.5x,16.0,32.0,0.5,ok,,70fb480,zero,16.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.66735076904297,6.359232425689697,246.9280242919922,1.5598110524360118,72.67076873779297,6.4277024269104,0.601436025,56.125511169433594,5.775855541229248,0.671979955,50.8820686340332,4.847973823547363,0.41660207500000007,0.836006489778097,0.6299958229064941,201,23.19100959317747,79121468.0509581,6.830837239178578e-10,16.00459098815918,
Humanoid-v5,42,scale,1.0x,32.0,32.0,1.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.66743469238281,6.323337554931641,247.43495178222656,1.684250871801189,72.7021713256836,6.343031406402588,0.60381653,55.99625778198242,5.696808338165283,0.67295945,50.78025817871094,4.7914204597473145,0.41760840499999996,0.8416533261291581,0.6060221195220947,201,25.082792501447145,201027530.13746205,2.481745362602239e-10,32.00918197631836,
Humanoid-v5,42,scale,2.0x,64.0,32.0,2.0,ok,,70fb480,zero,64.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.65570068359375,6.289675235748291,267.7681579589844,1.7197412748570269,72.75981903076172,6.288759708404541,0.611915965,56.08967590332031,5.625683307647705,0.676598085,50.776092529296875,4.734787464141846,0.42755814000000003,0.8282052074615059,0.5421535968780518,201,24.302763414482207,729008438.9975141,7.126665366313373e-11,64.01836395263672,
Humanoid-v5,42,scale,4.0x,128.0,32.0,4.0,ok,,70fb480,zero,128.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.66848754882812,6.269155979156494,271.1032409667969,1.751451544973812,72.78922271728516,6.246324062347412,0.60658457,56.14545822143555,5.553523063659668,0.6766727650000001,50.80242919921875,4.6861443519592285,0.426782,0.8346243497297551,0.5410912036895752,201,24.212840466951974,2825516727.3747764,1.864251353929707e-11,128.03672790527344,
Humanoid-v5,42,scale,0.75x,24.0,32.0,0.75,ok,,70fb480,zero,24.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.6684341430664,6.341984272003174,247.0573272705078,1.629468408286555,72.683837890625,6.3808817863464355,0.602742875,55.97498321533203,5.688199043273926,0.6750926450000001,50.85675048828125,4.810080051422119,0.41332795499999997,0.8421356104773561,0.5738275051116943,201,23.597286917531527,134899434.9561551,3.9288262286961355e-10,24.006885528564453,
Humanoid-v5,42,scale,1.5x,48.0,32.0,1.5,ok,,70fb480,zero,48.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.6611099243164,6.300876140594482,259.87554931640625,1.7166166331230148,72.70087432861328,6.307486534118652,0.6044067449999999,55.967445373535156,5.607703685760498,0.67983167,50.77671813964844,4.74777364730835,0.42451990500000003,0.8365446808740333,0.5533249378204346,201,25.27199890022953,408447247.7527652,1.217281873726855e-10,48.013771057128906,
Humanoid-v5,42,rank,1,1,20,0.05,ok,,70fb480,zero,32.0,1,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.67330169677734,6.358701229095459,245.70086669921875,1.6412137826157411,72.67401885986328,6.456479549407959,0.59563604,56.355506896972656,5.850233554840088,0.662950825,50.63676834106445,4.914694309234619,0.398485005,0.834938571025405,0.541351318359375,201,20.789228869082528,190792177.66900393,3.0484569718518793e-10,31.999998092651367,
Humanoid-v5,42,rank,2,2,20,0.1,ok,,70fb480,zero,32.0,2,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.6659927368164,6.334273815155029,250.62088012695312,1.700263488917265,72.74706268310547,6.381528854370117,0.600500465,56.20262908935547,5.732993125915527,0.6703407,50.80592346191406,4.838386535644531,0.41504420499999994,0.8365830983313602,2.123918056488037,201,22.460574690263115,182785018.68043387,2.97545797539462e-10,32.004051208496094,
Humanoid-v5,42,rank,5,5,20,0.25,ok,,70fb480,zero,32.0,5,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.66654205322266,6.328909397125244,248.4974822998047,1.7065010217972791,72.72404479980469,6.366070747375488,0.603247665,56.10649108886719,5.6977667808532715,0.66985457,50.83042526245117,4.7746758460998535,0.42005502,0.8402588519081508,0.5583856105804443,201,23.295665098848293,169536870.54699504,3.2389323423510887e-10,32.0269775390625,
Humanoid-v5,42,rank,20,20,20,1.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.66743469238281,6.323337554931641,247.43495178222656,1.684250871801189,72.7021713256836,6.343031406402588,0.60381653,55.99625778198242,5.696808338165283,0.67295945,50.78025817871094,4.7914204597473145,0.41760840499999996,0.8416533261291581,0.595362663269043,201,25.082792501447145,201027530.13746205,2.481745362602239e-10,32.00918197631836,
Humanoid-v5,42,rank,40,40,20,2.0,ok,,70fb480,zero,32.0,40,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.67680358886719,6.326767444610596,248.14244079589844,1.6411718654982264,72.72284698486328,6.348585605621338,0.6035921,56.03221893310547,5.702286720275879,0.67366685,50.884544372558594,4.800181865692139,0.41743488500000003,0.8436947677310721,0.7058160305023193,201,23.517707603404933,179086749.45144615,3.0293679302649324e-10,32.017330169677734,
Humanoid-v5,42,rank,10,10,20,0.5,ok,,70fb480,zero,32.0,10,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.66874694824219,6.326481342315674,249.6656951904297,1.6409832537797222,72.7799072265625,6.354514122009277,0.6047056199999999,55.97483825683594,5.654635906219482,0.676032475,50.88834762573242,4.782909393310547,0.42084874000000005,0.8336053350865575,0.543194055557251,201,26.403647660681973,177426779.71422565,2.783260162240495e-10,32.00859832763672,
Humanoid-v5,42,rank,15,15,20,0.75,ok,,70fb480,zero,32.0,15,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.67476654052734,6.318515777587891,249.5818328857422,1.695181371737686,72.69255065917969,6.32525634765625,0.6031813349999999,55.99263381958008,5.662968158721924,0.671966625,50.76158905029297,4.786087512969971,0.416054205,0.8376459882165116,0.6121697425842285,201,24.6156711004418,201117570.9506072,2.51280709086764e-10,32.01372528076172,
Humanoid-v5,42,rank,30,30,20,1.5,ok,,70fb480,zero,32.0,30,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.6670913696289,6.323079586029053,247.8560028076172,1.654825023262757,72.67618560791016,6.363827705383301,0.602281235,55.99132537841797,5.710883617401123,0.6718916,50.845951080322266,4.776937007904053,0.41984008500000003,0.8388289566362895,0.7029292583465576,201,24.86679261403347,183224280.16720575,2.783479435232815e-10,32.021846771240234,
Humanoid-v5,42,bootstrap,0.0,0.0,0.3,0.0,ok,,70fb480,zero,32.0,20,50,0.0,4096,4096,4096,4096,201,20.378109452736318,20.378109452736318,multi,random,83.66217041015625,6.398262023925781,244.5779571533203,1.684250871801189,72.65559387207031,6.489262580871582,0.5992111,55.821937561035156,5.911235809326172,0.6606653249999999,50.687294006347656,4.940310001373291,0.40162369000000003,0.8438908771039721,0.633432149887085,201,25.082792501447145,201027530.13746205,2.481745362602239e-10,32.00918197631836,
Humanoid-v5,42,bootstrap,0.05,0.05,0.3,0.16666666666666669,ok,,70fb480,zero,32.0,20,50,0.05,204,4096,204,199,201,1.0149253731343284,0.9900497512437811,multi,random,375.6992492675781,6.289234638214111,2241368.0,1.684250871801189,577.237060546875,7.172054290771484,0.80432813,897.5621337890625,7.643104553222656,0.8833522250000001,797.1757202148438,7.213109016418457,0.795398565,0.9456189298678631,0.941925048828125,201,25.082792501447145,201027530.13746205,2.481745362602239e-10,32.00918197631836,
Humanoid-v5,42,bootstrap,0.1,0.1,0.3,0.33333333333333337,ok,,70fb480,zero,32.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,83.70835876464844,6.119222164154053,292.0357360839844,1.684250871801189,72.9548568725586,5.919371604919434,0.62970997,56.80332565307617,5.250801086425781,0.721809155,51.31903839111328,4.467757225036621,0.47546925999999995,0.8108487642206503,0.939781665802002,201,25.082792501447145,201027530.13746205,2.481745362602239e-10,32.00918197631836,
Humanoid-v5,42,bootstrap,0.2,0.2,0.3,0.6666666666666667,ok,,70fb480,zero,32.0,20,50,0.2,819,4096,819,742,201,4.074626865671642,3.691542288557214,multi,random,83.68262481689453,6.279900550842285,250.873779296875,1.684250871801189,72.75492095947266,6.258519172668457,0.604434795,56.06337356567383,5.563605785369873,0.68435043,50.89643096923828,4.703943729400635,0.42733424999999997,0.8354664801436775,0.9283702373504639,201,25.082792501447145,201027530.13746205,2.481745362602239e-10,32.00918197631836,
Humanoid-v5,42,bootstrap,0.3,0.3,0.3,1.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.66743469238281,6.323337554931641,247.43495178222656,1.684250871801189,72.7021713256836,6.343031406402588,0.60381653,55.99625778198242,5.696808338165283,0.67295945,50.78025817871094,4.7914204597473145,0.41760840499999996,0.8416533261291581,0.6597120761871338,201,25.082792501447145,201027530.13746205,2.481745362602239e-10,32.00918197631836,
Humanoid-v5,42,bootstrap,0.5,0.5,0.3,1.6666666666666667,ok,,70fb480,zero,32.0,20,50,0.5,2048,4096,2048,1612,201,10.189054726368159,8.019900497512438,multi,random,83.67317199707031,6.348771572113037,246.65187072753906,1.684250871801189,72.711181640625,6.403923034667969,0.601857015,55.93190002441406,5.772561073303223,0.66759035,50.783992767333984,4.842216968536377,0.41291935500000004,0.8391453489435232,0.9568040370941162,201,25.082792501447145,201027530.13746205,2.481745362602239e-10,32.00918197631836,
Humanoid-v5,42,bootstrap,0.99,0.99,0.3,3.3000000000000003,ok,,70fb480,zero,32.0,20,50,0.99,4055,4096,4055,2574,201,20.17412935323383,12.805970149253731,multi,random,83.66278076171875,6.377706527709961,244.27183532714844,1.684250871801189,72.6827621459961,6.454457759857178,0.6006738949999999,55.866634368896484,5.832062244415283,0.6629872949999999,50.746910095214844,4.892120838165283,0.40819811,0.8419091092198225,0.9570930004119873,201,25.082792501447145,201027530.13746205,2.481745362602239e-10,32.00918197631836,
Humanoid-v5,42,bootstrap,0.075,0.075,0.3,0.25,ok,,70fb480,zero,32.0,20,50,0.075,307,4096,307,296,201,1.527363184079602,1.472636815920398,multi,random,83.80964660644531,5.918641567230225,327.3475646972656,1.684250871801189,73.31394958496094,5.646645545959473,0.6355581699999999,57.3250617980957,4.989886283874512,0.748381685,52.18265151977539,4.2812981605529785,0.5380764299999999,0.795055508016481,1.0004827976226807,201,25.082792501447145,201027530.13746205,2.481745362602239e-10,32.00918197631836,
Humanoid-v5,42,bootstrap,0.15,0.15,0.3,0.5,ok,,70fb480,zero,32.0,20,50,0.15,614,4096,614,570,201,3.054726368159204,2.8358208955223883,multi,random,83.72061920166016,6.239035606384277,255.9785919189453,1.684250871801189,72.8729476928711,6.184268474578857,0.607099935,56.276798248291016,5.45606803894043,0.6860827,51.101646423339844,4.636674404144287,0.43298253500000006,0.8405270950903142,0.9805042743682861,201,25.082792501447145,201027530.13746205,2.481745362602239e-10,32.00918197631836,
Humanoid-v5,42,ridge,0.0,0.0,0.01,0.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.67280578613281,6.331398963928223,245.76626586914062,1.6842502802305788,72.7091064453125,6.359485626220703,0.60205006,55.92672348022461,5.73333740234375,0.663934485,50.713626861572266,4.831835746765137,0.401698195,0.8461552726960911,3.5850558280944824,201,25.082792501447145,201107675.73095044,0.0,32.00918197631836,
Humanoid-v5,42,ridge,0.0001,0.0001,0.01,0.01,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.67355346679688,6.320272445678711,317.066162109375,1.6842502861397362,72.81234741210938,6.340185642242432,0.605986575,57.14259719848633,5.714315891265869,0.6759534899999999,50.95643615722656,4.785916805267334,0.433823195,0.8168905336076093,0.648552417755127,201,25.082792501447145,201106873.95868787,2.481745363211986e-12,32.00918197631836,
Humanoid-v5,42,ridge,0.001,0.001,0.01,0.1,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,83.6678466796875,6.320633888244629,257.3156433105469,1.68425033932811,72.71125793457031,6.340417385101318,0.6044606950000001,56.33845901489258,5.7034807205200195,0.67516296,50.8078727722168,4.784056663513184,0.427560335,0.8285031279069153,0.5917127132415771,201,25.082792501447145,201099658.29599842,2.4817453631565543e-11,32.00918197631836,
