dataset,regime,maha_block_input,log10_dist,maha_penult,predictive_entropy,mutual_information,kl_to_base,prob_l2,logit_l2,base_correct
id_test,id,11.403477768357925,1.0570373202199186,5.872828822501761,0.024653185158967972,0.0007461439818143845,0.0029902434907853603,0.002437022514641285,1.5993194580078125,1
id_test,id,9.370143463681039,0.9717462403017045,8.153831375529496,0.05756988748908043,0.0034103766083717346,0.021307863295078278,0.0076247346587479115,3.232844829559326,1
id_test,id,11.205897825830512,1.049446658299329,7.364505305800804,0.23867008090019226,0.025869220495224,0.15380090475082397,0.041072778403759,3.8662314414978027,1
id_test,id,10.469788219686963,1.0199378969652693,7.20389832258058,0.007929068058729172,0.00018899701535701752,0.00043619421194307506,0.0005200316663831472,1.2017929553985596,1
id_test,id,11.616366478966892,1.0650703049127366,9.43513335991342,1.1685961484909058,0.25271129608154297,0.8937955498695374,0.35238856077194214,3.4404304027557373,1
id_test,id,13.039707031699928,1.1152678340381588,7.971239642658022,0.08237914741039276,0.008348740637302399,0.047779981046915054,0.012323541566729546,3.8986785411834717,1
id_test,id,10.665012603824023,1.0279613730314319,8.702042803501394,0.03624211251735687,0.0024366192519664764,0.009292978793382645,0.004362716339528561,2.2756049633026123,1
id_test,id,9.622649656483247,0.9832946741942585,4.589194487739589,0.012503743171691895,0.0003291824832558632,0.0006928411312401295,0.0009013933595269918,1.0720866918563843,1
id_test,id,10.090958428534428,1.0039324170254715,5.147475769500071,0.024450194090604782,0.0014397334307432175,0.005234975833445787,0.0026802467182278633,2.1372766494750977,1
id_test,id,10.159334962628492,1.0068652796493458,7.740841349418788,0.5276320576667786,0.08670732378959656,0.3865303695201874,0.13645023107528687,3.2593252658843994,1
id_test,id,9.96821158274299,0.9986172476380243,6.018107631703408,0.11533103883266449,0.008309885859489441,0.02993644028902054,0.0175470057874918,2.1225438117980957,1
id_test,id,10.64843830161966,1.0272859188807488,6.230714133631487,0.05506860837340355,0.004462189972400665,0.024210646748542786,0.008175138384103775,3.296671152114868,1
id_test,id,11.081652316701822,1.0446045201871652,7.625316979993571,0.026453334838151932,0.0010587647557258606,0.004095622804015875,0.0029737106524407864,1.8879846334457397,1
id_test,id,10.784960312683607,1.0328185512917127,6.3103303190769795,0.03982910141348839,0.0025109238922595978,0.006720739416778088,0.00424876669421792,1.614160418510437,1
id_test,id,10.41127895086414,1.0175040827464603,10.080778101091267,1.130378246307373,0.15162146091461182,0.42823395133018494,0.315602570772171,3.1421494483947754,1
id_test,id,10.055100589393438,1.0023864195573686,8.460551296219647,0.07633419334888458,0.004583202302455902,0.02402852475643158,0.010848773643374443,2.7272329330444336,1
id_test,id,9.899160970101336,0.9955983863655773,6.28314750740178,0.04821332171559334,0.0016716867685317993,0.003902009455487132,0.004108941648155451,1.3799265623092651,1
id_test,id,9.399270721384053,0.9730941584970434,6.442785359972777,0.02087569423019886,0.0005456935614347458,0.0015178604517132044,0.0017126234015449882,1.1858855485916138,1
id_test,id,10.934897848286507,1.0388147302970878,6.4585888085270255,0.23807191848754883,0.057139575481414795,0.17995433509349823,0.052996136248111725,3.0356812477111816,1
id_test,id,11.464268180675022,1.0593463368471971,8.120097474017872,0.0629674419760704,0.007334426045417786,0.018737636506557465,0.008693200536072254,1.9267933368682861,1
id_test,id,8.450953554610507,0.9269057148835969,4.818266429363708,0.04774826765060425,0.0017211809754371643,0.00612978870049119,0.004940024111419916,1.7245479822158813,1
id_test,id,10.635414047191006,1.02675440208176,11.47965489402924,0.9749079942703247,0.23750853538513184,0.4096922278404236,0.30718734860420227,3.2920339107513428,0
id_test,id,9.823618750166373,0.9922714993679973,5.385316923173554,0.040382206439971924,0.0031102895736694336,0.013084218837320805,0.004986399784684181,2.5144593715667725,1
id_test,id,8.924353743668613,0.950576776524273,8.984845924512744,0.37395039200782776,0.08318734169006348,0.3014572858810425,0.08883058279752731,3.722116708755493,1
id_test,id,9.503927931182002,0.9779031343702611,5.685342634455483,0.04600406438112259,0.0023393668234348297,0.008865809068083763,0.005201296415179968,2.0512075424194336,1
id_test,id,9.876490668552693,0.9946026577434817,5.591573459569874,0.01018201932311058,0.0002899887040257454,0.0007004583603702486,0.0007323407335206866,1.1065669059753418,1
id_test,id,10.810023435833472,1.0338266354928622,8.313977490065586,1.3860341310501099,0.2875274419784546,0.9493222236633301,0.5495606064796448,3.7524356842041016,0
id_test,id,13.284159596998553,1.1233340846077593,4.541929216210257,0.0370258092880249,0.0012341886758804321,0.005276693031191826,0.003995425999164581,1.866187572479248,1
id_test,id,10.556825345322697,1.0235333365411563,6.686944347103263,0.1468643844127655,0.01975017786026001,0.07338909804821014,0.028773866593837738,2.6174378395080566,1
id_test,id,10.255112181701952,1.0109404155213608,7.508983266938048,0.05241826921701431,0.002713523805141449,0.016597948968410492,0.0067277271300554276,2.904153347015381,1
id_test,id,7.458265002637427,0.872637810392799,6.101315958030507,0.05615093559026718,0.002257358282804489,0.006424555089324713,0.005702544003725052,1.516541600227356,1
id_test,id,7.866648261168199,0.8957897321383249,4.5501556954733555,0.09526631981134415,0.006175287067890167,0.02097465842962265,0.012017444707453251,1.989933729171753,1
id_test,id,12.950982171518943,1.1123027055212595,6.3508231761216,0.08410031348466873,0.0037510842084884644,0.014370547607541084,0.010775990784168243,1.8662877082824707,1
id_test,id,10.83849681486571,1.0349690543170782,7.182855173524337,0.14675273001194,0.012158676981925964,0.06656049937009811,0.022717000916600227,3.1550421714782715,1
id_test,id,10.032547972331237,1.0014112450636747,5.830196579107749,0.012456189841032028,0.00038925185799598694,0.0018978649750351906,0.001199243008159101,1.9409315586090088,1
id_test,id,12.373839986225345,1.0925044955898933,6.860687420649156,0.07385646551847458,0.00500999391078949,0.024495968595147133,0.011082809418439865,2.8253061771392822,1
id_test,id,9.80211086669367,0.9913196102885704,6.793655430851933,0.11046367138624191,0.011233456432819366,0.05560305714607239,0.018166320398449898,3.2812845706939697,1
id_test,id,11.622147176100325,1.0652863707898963,11.73737562290679,0.95489102602005,0.15860217809677124,0.31048277020454407,0.3823036849498749,3.1700069904327393,1
id_test,id,11.179749945213306,1.0484320898985193,7.524755036162836,0.35044360160827637,0.043973177671432495,0.0907813161611557,0.07738065719604492,2.091395854949951,1
id_test,id,9.362382514940425,0.971386380941672,6.065129539683225,0.021087931469082832,0.0006007254123687744,0.0022337588015943766,0.0018859395058825612,1.6496145725250244,1
id_test,id,8.809287870775682,0.9449408021359571,7.73774838794019,0.055710937827825546,0.004029612988233566,0.022157635539770126,0.010090491734445095,2.5113625526428223,1
id_test,id,10.099858889344148,1.0043153060591918,5.9780176657030575,0.0115943169221282,0.0002918839454650879,0.00042969005880877376,0.0006868241471238434,1.117403268814087,1
id_test,id,8.207287405671487,0.9141996419662134,5.8113450269835,0.05562916398048401,0.00412445142865181,0.015770679339766502,0.007076375652104616,2.4866251945495605,1
id_test,id,11.770397452034192,1.0707911279506042,9.596105009024582,0.15417411923408508,0.014869660139083862,0.0487227588891983,0.026936855167150497,2.190512180328369,1
id_test,id,9.428982530735636,0.9744648311119684,5.420658098465431,0.014110312797129154,0.00037100259214639664,0.001507204375229776,0.001311411615461111,1.5486199855804443,1
id_test,id,8.77863497706625,0.9434269910752335,6.139233940985006,0.07404684275388718,0.0034318268299102783,0.01781339943408966,0.00950078759342432,2.4475860595703125,1
id_test,id,11.47792444465819,1.0598633616049113,5.817368726611324,0.028070885688066483,0.0006262920796871185,0.001805354026146233,0.002205913420766592,1.3885438442230225,1
id_test,id,9.720387762639112,0.987683590010215,6.113454798294091,0.021766671910881996,0.0011178851127624512,0.0037489503156393766,0.002226246055215597,1.7991317510604858,1
id_test,id,10.613731321222975,1.025868089588192,4.417919390465395,0.01576397195458412,0.000511891208589077,0.0009605843806639314,0.0010749953798949718,1.2992119789123535,1
id_test,id,9.862684695915164,0.9939951492127778,5.249288083581542,0.010035613551735878,0.0001843208447098732,0.0005657758447341621,0.0006876230472698808,1.3271070718765259,1
id_test,id,11.836172450973791,1.0732112841297874,9.051988535376683,0.9160034656524658,0.1296069622039795,0.35456573963165283,0.24483001232147217,3.395857572555542,1
id_test,id,8.819865705314458,0.9454619724465055,6.163170628410146,0.030877240002155304,0.0012434814125299454,0.007259227801114321,0.003718655789270997,2.357588291168213,1
id_test,id,9.115083468471783,0.959760649922555,5.487822072390291,0.055310845375061035,0.002403341233730316,0.010265027172863483,0.006333858240395784,2.067709445953369,1
id_test,id,9.314528768317313,0.9691608883792524,10.35045377660259,0.049628715962171555,0.002766404300928116,0.012333787977695465,0.006373574957251549,2.3817343711853027,1
id_test,id,10.38825300602875,1.0165425183335208,7.221796958609209,0.03012564778327942,0.001294512301683426,0.004768992308527231,0.003194972174242139,2.030529260635376,1
id_test,id,10.795784226018991,1.0332541957820958,8.064474366925726,1.1399849653244019,0.2421519160270691,0.7707282900810242,0.34610381722450256,3.5165462493896484,1
id_test,id,14.216680619702823,1.1527982070247282,4.472073301763222,0.014117281883955002,0.00029404181987047195,0.0006776276859454811,0.0009234403260052204,1.130783200263977,1
id_test,id,9.245944638877855,0.9659512887233689,6.4615638895300895,0.08210692554712296,0.006277300417423248,0.03207247331738472,0.011855858378112316,2.881406307220459,1
id_test,id,14.786011443338634,1.1698510379752098,8.987668639119363,0.10774710029363632,0.009094327688217163,0.02871384099125862,0.016976671293377876,2.003748655319214,1
id_test,id,9.517858202962401,0.978539230392423,5.836113416423261,0.0270472913980484,0.0014514215290546417,0.005242291837930679,0.003120983252301812,1.888810634613037,1
id_test,id,10.292346354305009,1.0125143925045856,10.263262324195042,0.1524268090724945,0.021174490451812744,0.10454773157835007,0.02761501632630825,3.803719997406006,1
id_test,id,11.289472630984585,1.0526736550514282,5.999528268056072,0.022023487836122513,0.0005848389118909836,0.0019388567889109254,0.0018962505273520947,1.4843047857284546,1
id_test,id,11.764801928611188,1.0705846198218685,6.877524146060111,0.052887722849845886,0.0027709752321243286,0.007154720835387707,0.005482186563313007,1.6058322191238403,1
id_test,id,10.38291518442807,1.016319306379688,5.949062830023301,0.00884923618286848,0.00035215821117162704,0.0009879175340756774,0.0007553366012871265,1.5324220657348633,1
id_test,id,10.119692764855603,1.00516732746891,8.550904801053129,0.7035987377166748,0.11792600154876709,0.2572794258594513,0.3295072913169861,1.484706163406372,1
id_test,id,9.089154729228957,0.9585234966982951,6.008767044094882,0.050971321761608124,0.0010368376970291138,0.0021983706392347813,0.0035305884666740894,1.0732492208480835,1
id_test,id,9.250027380568747,0.9661430182755465,7.928057784366126,0.07974325120449066,0.005267277359962463,0.018834887072443962,0.011413795873522758,1.9923615455627441,1
id_test,id,12.757813414689993,1.1057762462262097,6.168706533204277,0.008970450609922409,0.0002932073548436165,0.0007284788880497217,0.0007184246205724776,1.1907970905303955,1
id_test,id,10.620840558216884,1.0261588891889453,9.12635561450889,0.7225313186645508,0.1389341950416565,0.5569676160812378,0.2189215123653412,3.296297311782837,1
id_test,id,12.435198023731703,1.0946527055633042,8.160420491918725,0.03440540283918381,0.0030048899352550507,0.010425345040857792,0.004174866247922182,2.4820754528045654,1
id_test,id,10.647101529662718,1.0272313954744559,4.702433198857737,0.059705935418605804,0.003040853887796402,0.008867145515978336,0.007422110065817833,1.5406956672668457,1
id_test,id,12.12139223433483,1.0835525047283283,6.130511978501179,0.10739126801490784,0.007107198238372803,0.02557269111275673,0.014504056423902512,2.0168657302856445,1
id_test,id,10.027555409986167,1.0011950704727004,4.977904917104853,0.03597429394721985,0.0008003972470760345,0.005122755188494921,0.003766137408092618,2.0603199005126953,1
id_test,id,11.52788932230803,1.0617497982239414,6.317371882901302,0.03351834416389465,0.001014813780784607,0.0031975796446204185,0.0031807220075279474,1.5246284008026123,1
id_test,id,11.485882657826297,1.0601643751248087,7.61972286404441,0.03638453036546707,0.0017311349511146545,0.008789438754320145,0.004329009912908077,2.396676540374756,1
id_test,id,11.266042456681381,1.0517713835643536,5.73599318706854,0.035816654562950134,0.002296552062034607,0.01206111442297697,0.0044406414963305,2.8306703567504883,1
id_test,id,10.971844322983936,1.0402796368701286,6.271747013552471,0.06804726272821426,0.004648871719837189,0.015366312116384506,0.0083788326010108,2.136873960494995,1
id_test,id,10.202699846851342,1.0087151103343224,7.862481312007571,0.9035879969596863,0.17227351665496826,0.5886598229408264,0.348603218793869,3.4436376094818115,1
id_test,id,7.6357913868155824,0.8828540547672016,7.130425884401699,0.21416451036930084,0.02209608256816864,0.098419688642025,0.035535551607608795,2.982513189315796,1
id_test,id,11.54218765911853,1.0622881310242431,5.814023195205461,0.09082655608654022,0.003779567778110504,0.01963057555258274,0.01214767899364233,2.159233331680298,1
id_test,id,11.366271470090005,1.0556180244479854,6.800117268435473,0.025033384561538696,0.0009455718100070953,0.0030427330639213324,0.00253362488001585,1.7336729764938354,1
id_test,id,10.601607858324865,1.0253717361180197,8.291355621298221,0.9685529470443726,0.2804861068725586,0.8829700350761414,0.5638679265975952,3.5539908409118652,1
id_test,id,11.873963041642407,1.074595692826918,5.888727038154885,0.04362053424119949,0.0014898627996444702,0.006379067897796631,0.004686754662543535,1.8263205289840698,1
id_test,id,11.099920722279592,1.045319876984943,6.14392872855537,0.0189531072974205,0.000850677490234375,0.0034743058495223522,0.002096825046464801,2.049349308013916,1
id_test,id,9.674208294585704,0.9856154339120345,9.754566668772119,0.9926613569259644,0.26246947050094604,0.31425201892852783,0.268808513879776,2.909827470779419,1
id_test,id,13.160190693600883,1.1192621823310531,10.617770808645014,0.8104364275932312,0.18724393844604492,0.2896946370601654,0.17794130742549896,3.3262674808502197,1
id_test,id,10.463674705217159,1.0196842298406008,7.871635473272003,1.7503385543823242,0.3429142236709595,0.46156859397888184,0.39263302087783813,3.1720213890075684,0
id_test,id,9.365284907854015,0.9715209938871416,8.831404012400961,0.22205109894275665,0.02348726987838745,0.0893409326672554,0.04603785648941994,2.673452138900757,1
id_test,id,9.990499239298327,0.9995871910743741,6.466283968974132,0.12259688973426819,0.009026437997817993,0.04530046135187149,0.01969829574227333,2.627805233001709,1
id_test,id,13.5323287408557,1.13137253955977,9.73314012096015,1.3215699195861816,0.2483752965927124,0.3215511441230774,0.38782212138175964,2.7791922092437744,1
id_test,id,10.425630666823533,1.0181023357644925,6.552151312593515,0.13766402006149292,0.008739665150642395,0.04009445756673813,0.02044857107102871,2.3198347091674805,1
id_test,id,9.28639166867545,0.9678469967927606,6.424253198918538,0.026627562940120697,0.0011749416589736938,0.0042685819789767265,0.0027403042186051607,1.841560959815979,1
id_test,id,9.586458635778971,0.9816582026887034,4.834027566957216,0.020255548879504204,0.00045672617852687836,0.001152090379036963,0.0015065084444358945,1.2539371252059937,1
id_test,id,10.082444281759479,1.0035658306607296,7.145905445692701,0.06709843128919601,0.0023988336324691772,0.00786461029201746,0.007108351215720177,1.5531784296035767,1
id_test,id,9.732548728097598,0.9882265867843796,7.42663010278329,0.04566078633069992,0.002461690455675125,0.010876414366066456,0.006018460262566805,2.2555010318756104,1
id_test,id,10.582827397058734,1.02460171296339,7.831261989171197,0.10219483077526093,0.008188806474208832,0.02794792875647545,0.015247046016156673,2.1840806007385254,1
id_test,id,11.182119677198699,1.048524136006119,5.956284629403618,0.017551546916365623,0.0003406982868909836,0.0005381731898523867,0.0009614774025976658,1.077367901802063,1
id_test,id,10.190301998856404,1.008187054908666,4.70974373306982,0.031246433034539223,0.0008245371282100677,0.0037288262974470854,0.003165942383930087,1.7067161798477173,1
id_test,id,10.274392263112794,1.0117561425109303,5.709927514437652,0.03820802643895149,0.0020359568297863007,0.009977549314498901,0.004747024737298489,2.5400376319885254,1
id_test,id,9.86375328054835,0.9940422008305759,12.626110567602266,0.7787187695503235,0.14507442712783813,0.18153314292430878,0.31265392899513245,2.717442035675049,0
id_test,id,9.189874093827623,0.9633095613610797,7.767226814463025,0.18130746483802795,0.015721216797828674,0.06618635356426239,0.031331244856119156,2.6521265506744385,1
id_test,id,9.775205066745746,0.9901258769039527,5.589599622606114,0.021152127534151077,0.000484369695186615,0.0023239911533892155,0.0020025954581797123,1.6664057970046997,1
id_test,id,9.694667633725562,0.9865329245737945,10.918960512074277,0.22258158028125763,0.03492060303688049,0.1713268905878067,0.0397559218108654,4.254816055297852,1
id_test,id,11.461498813012891,1.059241413762163,4.798062077873617,0.02684549242258072,0.0009273756295442581,0.002499578520655632,0.0023476574569940567,1.6145341396331787,1
id_test,id,11.464514915813382,1.059355683676345,6.843038528711905,0.04369872435927391,0.0019806846976280212,0.0077422671020030975,0.004879109561443329,1.8875682353973389,1
id_test,id,11.419164856277767,1.0576343428264297,6.1499016937827555,0.005336835514754057,0.00015717511996626854,0.00039777415804564953,0.00038468025741167367,1.3111529350280762,1
id_test,id,9.190051726389056,0.9633179558281731,7.555563788678137,0.03966141864657402,0.0023563914000988007,0.010835601016879082,0.005039082374423742,2.3940787315368652,1
id_test,id,10.76670321730632,1.032082741950258,4.483566674667016,0.013819821178913116,0.00036029331386089325,0.0005630680825561285,0.0008343239314854145,1.0321087837219238,1
id_test,id,13.039585547059009,1.115263787907764,7.386940547714366,0.18434195220470428,0.015856221318244934,0.09481708705425262,0.03059408813714981,3.5238306522369385,1
id_test,id,12.46807111972636,1.095799270892022,6.793044661192745,0.02887727878987789,0.001489795744419098,0.006661262363195419,0.0033375355415046215,2.343214273452759,1
id_test,id,8.89504513376064,0.9491481560505114,5.0713928741130045,0.048663243651390076,0.003484979271888733,0.013967402279376984,0.006045397371053696,2.4005000591278076,1
id_test,id,10.200658767631083,1.0086282197922118,5.551654305910311,0.0312851145863533,0.001703871414065361,0.005542073864489794,0.003380759619176388,1.859512209892273,1
id_test,id,9.173959688308996,0.9625568274481341,6.399571413460129,0.13441234827041626,0.010403670370578766,0.04911383241415024,0.019948318600654602,2.6178677082061768,1
id_test,id,12.507568270166928,1.0971728820752382,5.820456703540154,0.02788633294403553,0.0009692497551441193,0.00428715068846941,0.0028475718572735786,1.8884927034378052,1
id_test,id,11.341416265158903,1.0546672906890118,5.977968617166492,0.02916419692337513,0.0011808071285486221,0.0038700636941939592,0.0028423250187188387,1.6528130769729614,1
id_test,id,9.916738067687566,0.996368842298672,6.1975806473649575,0.04925115779042244,0.004187285900115967,0.017872991040349007,0.006346930284053087,2.852059841156006,1
id_test,id,11.982803090303241,1.0785584227489013,7.1144465711716025,0.1332194060087204,0.011723913252353668,0.04712612181901932,0.019929228350520134,2.721687078475952,1
id_test,id,12.603407319903859,1.1004879721164598,6.978386246189357,0.08751005679368973,0.004153244197368622,0.012509402818977833,0.01036481186747551,1.7091618776321411,1
id_test,id,12.127250826501202,1.083762360124583,10.904137484592292,0.22672346234321594,0.015096873044967651,0.09332337230443954,0.03876853361725807,3.1633987426757812,1
id_test,id,11.42371610235389,1.057807401652624,6.562910284890135,0.02860533632338047,0.0007829666137695312,0.0015461547300219536,0.0020871488377451897,1.2091315984725952,1
id_test,id,14.619254992152229,1.1649252412236932,6.29803195645458,0.045144978910684586,0.002014603465795517,0.006814403925091028,0.005138943903148174,1.7997767925262451,1
id_test,id,10.379682492714544,1.0161840689487986,5.918185799927455,0.011563079431653023,0.00027019716799259186,0.0004308136412873864,0.0006364619475789368,1.1137140989303589,1
id_test,id,12.503588430734366,1.0970346699693625,5.503242777339653,0.018491726368665695,0.000623723492026329,0.00168238440528512,0.0015929787186905742,1.401442527770996,1
