dataset,regime,maha,log_maha,leverage,jproj,rfrob,MI,logit_cov_tr,pred_ent
id_test,id,12.450230152531825,1.0951773798241233,0.555588270117956,0.5193513716053226,0.8509165911416521,1.9138679676311034e-05,0.24249882492627667,0.006274425058637116
id_test,id,10.977811003065863,1.0405157496194124,0.38378678644675623,0.532920825142204,0.7850543468553604,8.709663612620558e-05,0.2744773552591627,0.016827600458580692
id_test,id,10.042290972435996,1.0018328008191357,0.44209394825432413,0.8160241729283297,0.8104306497217395,5.328592372851569e-05,0.3454617764896262,0.006506299431117492
id_test,id,9.78544401399515,0.9905805365742244,0.3913216909412146,2.146567980371122,0.7316215293544487,0.0065616934732475665,1.8717437734139561,0.0524730653533655
id_test,id,11.280952845967098,1.0523457839294956,0.35390592910012425,1.5049277424234424,0.6775273159627541,0.04627461817862866,2.084248778959314,0.5057228797962552
id_test,id,11.127779982159685,1.0464085302618216,0.515730593526233,0.6632862043880713,0.8253570687371644,2.3243955406772408e-05,0.3178210739590739,0.003545195347929292
id_test,id,10.013188853832775,1.0005724073007285,0.3576588254708396,1.4669681217497301,0.6798324539457078,0.00439760006149674,1.654452505524501,0.0804253186953935
id_test,id,10.603465104504462,1.0254478115179613,0.3372262031577694,0.8823391711215092,0.6853083920593189,0.0006832499049774267,0.6789675166666401,0.023915572090600194
id_test,id,10.90246177343458,1.0375245726505562,0.2984756496315878,1.0084995584306427,0.6383480193067431,7.777960510622038e-05,0.43001922844821994,0.00793639772034212
id_test,id,11.531592881111585,1.0618893014083772,0.4091242187026972,0.7616973367956256,0.7240105116096516,8.662624539419739e-05,0.4953272474064066,0.010537701855520774
id_test,id,10.830577814274488,1.034651627012322,0.4799369928875534,0.6011619060362474,0.8232708819378276,2.854829566327228e-05,0.29258281578222034,0.0041592451606766315
id_test,id,12.185671786403553,1.0858494765260893,0.34793579104278005,0.7792210764417064,0.7049043219116428,0.0006566050130451771,0.8304172190422572,0.03065451702035952
id_test,id,12.45237930002718,1.0952523408760604,0.4004815442791012,3.0838157069994026,0.79238779995707,0.1469210280623665,4.745323050486694,0.7226106081245645
id_test,id,8.692022288374474,0.9391208313323258,0.38139561036218333,0.8706956199317895,0.7148893087523824,0.00015708995134490478,0.47329362528051677,0.01596618275209525
id_test,id,11.336376012380374,1.0544742424818132,0.6087243234993902,1.0950755161077326,0.8950456192459865,0.000267552871857632,0.7762897361499063,0.015172681564318037
id_test,id,11.579931395375002,1.0637059864843337,0.49777719507921925,0.629337273583405,0.8319327269131113,2.403082159679361e-05,0.32780196394462346,0.0034135278210429775
id_test,id,16.891738559790245,1.2276743510807882,0.35899360430539506,1.0155562424723015,0.6977448427827213,0.0005501568922227293,0.9274638980127309,0.030786674780996545
id_test,id,11.448629237103063,1.0587534910457437,0.5356540216531126,0.7850814517323345,0.8530149969557743,0.00023864192135222145,0.46237789462722434,0.01860124359503884
id_test,id,10.066490647568086,1.002878094427165,0.34434795846930444,0.801980726603003,0.6845728507509922,7.84416954616807e-05,0.47351906707748015,0.005492193044266859
id_test,id,11.959694356480092,1.0777200809437,0.5129500487001128,1.1405486460064869,0.851016361464319,0.001763247760599218,0.7439024611292366,0.06263827741322217
id_test,id,10.245199971021146,1.0105204396428018,0.36185913241536627,1.896901066487375,0.6846626916765068,0.01496308258342327,1.2939831278130944,0.11420288807156678
id_test,id,7.65614794573958,0.8840103171188141,0.30000238522857436,1.1344120615334055,0.6187131494852413,9.672598100216034e-05,0.3057303809416796,0.013384140739755216
id_test,id,11.066095168699476,1.043994400877013,0.5072191399434542,0.945161345319183,0.8436519253216703,0.0002547274923862912,0.4587098352674456,0.024895047875050112
id_test,id,11.058107068588935,1.0436807906584724,0.5492860926066151,1.8757329256417155,0.8564819648078249,0.0820829587040438,1.3706985709416692,0.6624864860673855
id_test,id,10.090536623047777,1.0039142630323232,0.4399817949121915,0.8068156462264167,0.7585196947962521,0.00039476987482173556,0.5338947841294854,0.029187955494829138
