stage,r_target,r_realized_median,scale,n_cal,lambda,M,seed,top1,top5,nll,ece,brier,base_agreement,mean_pred_entropy,calib_residual,heldout_cls_residual,uncorrected_heldout_cls_residual,residual_ratio,gram_cond,member_top1_agreement,logit_mse_mean,logit_mse_median,logit_mse_p90,logit_mse_p95,logit_mse_p99,logit_mse_max,unc_logit_mse_mean,unc_logit_mse_median,unc_logit_mse_p99,frac_images_improved,passes_gate,gate_reasons,construct_s,eval_s,all_finite
robustness_0.8x,0.3,0.3000001013278961,3.938450574874878,16384,1.0,10,0,0.9381103515625,0.9947509765625,0.32504040701637177,0.12109684475109048,0.10655901875742903,0.9976806640625,1.3371679899548266,0.06773343113230121,0.1161925052086672,0.15117727947092308,0.768584443477932,,0.9959716796875,0.0016089707600652771,0.0006531342689703684,0.004515154065028857,0.006644723704625138,0.010826929734520003,0.03083530470969163,0.002411064255058886,0.0016183361532577244,0.010751136375469178,0.899853515625,False,corrected_p99_not_better,6.3879046910005854,0.7695822719979333,True
robustness_1x,0.375,0.37499968707561493,4.923062801361084,16384,1.0,10,0,0.93798828125,0.9947509765625,0.3260294048216372,0.12146999050006649,0.10686937673206214,0.99755859375,1.3409041043159236,0.08383573150696899,0.14331757961344793,0.19224524251383174,0.7454935047515491,,0.99501953125,0.0024655100025107912,0.0009988148597771802,0.006926377622262252,0.010160150645635692,0.016487864838830076,0.04819805179975981,0.0038362798569639366,0.002564336220327655,0.017264394962873006,0.91168212890625,True,,5.55849584599855,1.0153274869990128,True
robustness_1.2x,0.45,0.4499998539686203,5.907675266265869,16384,1.0,10,0,0.9378662109375,0.99462890625,0.3272369381332326,0.12194038841598331,0.10725691767702977,0.997314453125,1.345361765571342,0.0994884911737527,0.169450765708271,0.23557777253322218,0.7192986158504165,,0.9939453125,0.0034744784684177716,0.001406109047194651,0.009763516037148137,0.014348712403151683,0.023277870183113423,0.06781003457466533,0.005645977110358383,0.00375758462605343,0.025668091365653047,0.9234619140625,True,,5.703949225000542,1.048869931997615,True
