role,tier,sample_index,distance_mahal,distance_mahal_recovered,disagreement,sem_lo,sem_hi
scatter,id,562,11.445082664489746,11.445125421139819,0.22554978255219343,,
scatter,id,1918,12.271883964538574,12.27193345792873,0.1702749407080528,,
scatter,id,3167,18.706947326660156,18.70703180198748,0.26252360744095343,,
scatter,id,9262,11.488040924072266,11.488086247390454,0.12485021745512745,,
scatter,id,7918,10.406702041625977,10.406687945191202,0.201521779140184,,
scatter,id,7783,10.576009750366211,10.576055308138343,0.13765273118377194,,
scatter,id,5141,16.795820236206055,16.79590118013102,0.26948052785458126,,
scatter,id,3739,8.770779609680176,8.770815793559358,0.10062439398666852,,
scatter,id,4440,10.626262664794922,10.626301968784974,0.1684822097551486,,
scatter,id,4877,11.087450981140137,11.087497706001733,0.22591688887869385,,
scatter,id,3851,9.823278427124023,9.823318606825053,0.16100784828966702,,
scatter,id,3612,15.000983238220215,15.001047053470254,0.23294706020665815,,
scatter,id,6179,8.399703025817871,8.399734366956796,0.1026566809820976,,
scatter,id,6941,6.561952114105225,6.56197672614948,0.06990010713529834,,
scatter,id,1442,13.60692024230957,13.606977332057028,0.20236437759375825,,
scatter,id,4990,17.2412052154541,17.24127766946279,0.31273817391215014,,
scatter,id,652,13.494126319885254,13.49417839784637,0.20021476137216807,,
scatter,id,9857,10.063610076904297,10.063644967111758,0.18886576724021248,,
scatter,id,2608,10.043977737426758,10.04401392384931,0.1499712352371639,,
scatter,id,9830,9.251219749450684,9.251253821928096,0.13449697958357715,,
scatter,id,6065,7.703761577606201,7.703787410675036,0.0932373373900182,,
scatter,id,5538,9.976714134216309,9.976713196632756,0.15810315142203832,,
scatter,id,500,23.37237548828125,23.3724632974302,0.43839032227601954,,
scatter,id,7331,8.109274864196777,8.109301566103255,0.11976928702785025,,
scatter,id,6783,27.636310577392578,27.63642996213975,0.4844274572429908,,
scatter,id,5876,10.068251609802246,10.068290217702327,0.17013993756942097,,
scatter,id,9562,12.593416213989258,12.59346819312397,0.19874271610819058,,
scatter,id,649,17.49691390991211,17.49698699269985,0.2848889854484878,,
scatter,id,7040,12.550156593322754,12.550203194068757,0.16867896511807573,,
scatter,id,8944,18.234569549560547,18.234637662936173,0.33245565912964253,,
scatter,id,5474,6.450059413909912,6.4500776764391,0.06437456069309493,,
scatter,id,1786,10.99785327911377,10.997886876580028,0.15570056401954185,,
scatter,id,9987,26.51077651977539,26.510868524947913,0.5015160012151387,,
scatter,id,8630,12.955339431762695,12.955380041543606,0.22468184439278766,,
scatter,id,5905,12.27066707611084,12.27070846249692,0.20050308037801584,,
scatter,id,8068,15.261262893676758,15.261318549226232,0.2775377025541879,,
scatter,id,5199,13.937397003173828,13.937445388960565,0.269131734256665,,
scatter,id,4807,10.66328239440918,10.663317802505548,0.150932866426535,,
scatter,id,8605,17.922882080078125,17.922952755024223,0.44233416002144516,,
scatter,id,4032,7.655468940734863,7.655494454194756,0.08887294570327108,,
scatter,id,3905,21.126644134521484,21.126735391415227,0.4915398229108792,,
scatter,id,3354,11.999451637268066,11.999498259777415,0.16295559861942285,,
scatter,id,2658,6.423837184906006,6.423860607018189,0.08191581235093881,,
scatter,id,924,14.883964538574219,14.884025432746276,0.26170783926414193,,
scatter,id,7377,20.420499801635742,20.42059105483535,0.5021083966909647,,
scatter,id,873,17.74247169494629,17.742546783081874,0.2692771713918157,,
scatter,id,354,20.003231048583984,20.003315875924233,0.33112117226875043,,
scatter,id,1111,9.472582817077637,9.472617565215916,0.12679307019468056,,
scatter,id,6218,9.497822761535645,9.497858459061346,0.12416306425581378,,
scatter,id,6717,18.85280418395996,18.852884743127913,0.36103607910444313,,
scatter,id,2633,14.090466499328613,14.090521877887488,0.2181776316648558,,
scatter,id,27,18.1306209564209,18.130669052545816,0.3285806005857596,,
scatter,id,3084,7.589010715484619,7.5890357534356445,0.08898452558441157,,
scatter,id,8390,13.16901969909668,13.169028704099238,0.23012008596615977,,
scatter,id,1342,9.44691276550293,9.446947962117804,0.16449940422680562,,
scatter,id,7625,15.059601783752441,15.059666190416477,0.25132878093103167,,
scatter,id,7115,7.637597560882568,7.637628301773326,0.12136675318875857,,
scatter,id,2873,16.81447410583496,16.814517687896817,0.3851518132626928,,
scatter,id,6470,8.37710189819336,8.377134613282577,0.11144700364118271,,
scatter,id,4586,8.960365295410156,8.960399459746531,0.17251143592106535,,
scatter,id,3979,11.866692543029785,11.86674168041732,0.18953588534316881,,
scatter,id,7971,12.412705421447754,12.412706210350935,0.1459417961325427,,
scatter,id,3518,12.756265640258789,12.756318644166043,0.26693505858138766,,
scatter,id,243,12.526936531066895,12.526986393837417,0.2222649900970919,,
scatter,id,6052,10.718866348266602,10.718906139039023,0.2241015864231162,,
scatter,id,5545,9.648509979248047,9.648542742789504,0.10748698255421762,,
scatter,id,7768,13.985404014587402,13.985452814676027,0.26341305240951035,,
scatter,id,9197,16.24911880493164,16.249177860777596,0.3303311696751794,,
scatter,id,7734,23.032995223999023,23.033081040126334,0.38523954400893307,,
scatter,id,8102,6.100275039672852,6.10029329876627,0.06509152531103392,,
scatter,id,6709,25.22628402709961,25.22638700848621,0.5739386904606213,,
scatter,id,4004,46.313453674316406,46.31364238998556,1.058558435101466,,
scatter,id,1112,9.088088035583496,9.08811273200652,0.11217631870398076,,
scatter,id,3719,14.875046730041504,14.875096265736545,0.24156980010532805,,
scatter,id,8539,13.576744079589844,13.576786126093989,0.17632048346656362,,
scatter,id,9711,7.843925476074219,7.843948517049192,0.09886040975886733,,
scatter,id,7125,11.359246253967285,11.359257468132013,0.2003337941079649,,
scatter,id,3388,13.829503059387207,13.829549118465549,0.21311948567895653,,
scatter,id,2227,11.094234466552734,11.094267180737043,0.19192228940412584,,
scatter,id,8081,10.388287544250488,10.388319378058195,0.1593298912984703,,
scatter,id,5476,12.844882011413574,12.84492691296152,0.20142957668114994,,
scatter,id,797,7.246088981628418,7.246113044386711,0.09153425363169446,,
scatter,id,8557,8.557711601257324,8.557715692639654,0.15675397179053804,,
scatter,id,4403,16.99464988708496,16.994713994224718,0.27839116088168997,,
scatter,id,2817,10.588540077209473,10.588575024749971,0.13574075455636647,,
scatter,id,2044,8.568502426147461,8.568530401910909,0.0996374230914659,,
scatter,id,3560,9.173294067382812,9.173322654087402,0.10864707261615159,,
scatter,id,9430,17.191410064697266,17.19146662032632,0.2798923787481794,,
scatter,id,4830,8.282052040100098,8.282077391750066,0.09946387804732562,,
scatter,id,2725,13.36474323272705,13.364791365998759,0.26836962663337904,,
scatter,id,5011,36.39649963378906,36.39667510687704,0.7144832394681224,,
scatter,id,761,15.274799346923828,15.27486171471834,0.23593948782052707,,
scatter,id,1617,12.20156478881836,12.201614440415494,0.1825536252237095,,
scatter,id,7019,14.095683097839355,14.095739315608524,0.18613291190708833,,
scatter,id,9788,10.826399803161621,10.82643825093331,0.1438381746711173,,
scatter,id,5987,10.172359466552734,10.17239350454437,0.14089429708186677,,
scatter,id,3036,27.24772071838379,27.247843616602044,0.5183353906648409,,
scatter,id,7730,38.396636962890625,38.39683263907736,0.9138104760677945,,
scatter,id,2144,11.703570365905762,11.703565460147857,0.18518703818184776,,
scatter,id,5713,34.89927673339844,34.899476781343395,0.5724448189794359,,
scatter,id,6174,14.011465072631836,14.011420608599174,0.2748919391511906,,
scatter,id,5651,10.923941612243652,10.923995239467365,0.19590509493246885,,
scatter,id,7646,7.6036295890808105,7.603664677583341,0.09590609817309792,,
scatter,id,8349,11.223639488220215,11.22369458192348,0.14001315672278405,,
scatter,id,9971,11.199427604675293,11.199481354836935,0.17647337345637062,,
scatter,id,7206,14.275339126586914,14.275410095702103,0.2141158258771557,,
scatter,id,715,33.009159088134766,33.0093439610215,0.43272955975647986,,
scatter,id,1355,26.46576690673828,26.465901577269378,0.6215837255850196,,
scatter,id,4857,16.298450469970703,16.298527061070487,0.3587925569141832,,
scatter,id,7072,10.66806697845459,10.668093802912345,0.15977855314878142,,
scatter,id,6552,8.497414588928223,8.497450643559826,0.10897414646621226,,
scatter,id,3291,11.045027732849121,11.045020500748373,0.19635567323112016,,
scatter,id,7056,20.00737953186035,20.00746975233468,0.3106671320725081,,
scatter,id,7631,10.052111625671387,10.052153029023335,0.19060398588477323,,
scatter,id,6395,12.034110069274902,12.034073739210944,0.23319023620715898,,
scatter,id,7321,11.77940845489502,11.77946415172724,0.16996383726082712,,
scatter,id,8662,7.888934135437012,7.888969400552511,0.09076298964411648,,
scatter,id,8018,9.51084041595459,9.51088659431276,0.11300507614176471,,
scatter,id,51,18.970129013061523,18.970233935821057,0.3675767043508388,,
scatter,near,7232,21.549219131469727,21.549220400304254,0.3475830376336532,,
scatter,near,2972,20.33583641052246,20.335837542986464,0.44098136043196895,,
scatter,near,9973,29.83575439453125,29.835756431477975,0.6142958984246508,,
scatter,near,4425,27.44519805908203,27.445206075971353,0.4768089362745853,,
scatter,near,9532,30.16095542907715,30.160951009435365,0.5880763298662712,,
scatter,near,8065,10.245061874389648,10.245051740769641,0.1657732035569247,,
scatter,near,4385,23.477977752685547,23.47797367109635,0.3950881720292171,,
scatter,near,7945,33.426002502441406,33.42601559373286,0.8730080132727254,,
scatter,near,2577,23.922407150268555,23.922403641153288,0.4629872979063637,,
scatter,near,1636,20.029287338256836,20.029291759544453,0.36360923040921733,,
scatter,near,401,22.116918563842773,22.116931050055204,0.4030237587285733,,
scatter,near,3673,20.035655975341797,20.035668136997458,0.4027022212848288,,
scatter,near,6398,15.369083404541016,15.369089187845862,0.35257964433396166,,
scatter,near,8416,21.051958084106445,21.051968552632857,0.45857605970463394,,
scatter,near,5536,20.028310775756836,20.028320625687705,0.3617042807590593,,
scatter,near,7891,16.822782516479492,16.822787650855897,0.33563994451623586,,
scatter,near,9741,17.557024002075195,17.557024883468078,0.3923678800796565,,
scatter,near,470,17.63174819946289,17.631745983429475,0.2599014802341519,,
scatter,near,701,16.231212615966797,16.23120579721585,0.2528987779990638,,
scatter,near,1864,38.39408493041992,38.39407297993269,0.9360357404077899,,
scatter,near,5868,20.920574188232422,20.9205603449668,0.43937324733583727,,
scatter,near,3934,28.456432342529297,28.45642911493544,0.49421901769047777,,
scatter,near,4184,21.61897850036621,21.61896948043042,0.42487723209057005,,
scatter,near,9315,25.972999572753906,25.972981395946793,0.6416461715037479,,
scatter,near,3831,20.69668197631836,20.696660004328407,0.3872269009377197,,
scatter,near,3746,59.539337158203125,59.539340399233176,0.9474914168306833,,
scatter,near,9558,25.325231552124023,25.325208983248825,0.443112663924975,,
scatter,near,5750,32.957950592041016,32.95794145058673,0.3719368372634966,,
scatter,near,7119,42.06348419189453,42.06350338331824,0.7579124076521392,,
scatter,near,1472,28.91100311279297,28.91099293023946,0.5313080424183542,,
scatter,near,9235,24.301733016967773,24.301733479866783,0.5140150772899184,,
scatter,near,4921,27.572063446044922,27.572058754175973,0.5321187000662585,,
scatter,near,8498,18.90849494934082,18.908491136909916,0.3973223249164805,,
scatter,near,274,20.33342742919922,20.333424835121686,0.498990974057574,,
scatter,near,131,18.545454025268555,18.545447312715726,0.3214978333977921,,
scatter,near,4008,28.917638778686523,28.917623394858843,0.5202288416249577,,
scatter,near,8584,24.238683700561523,24.238657812577497,0.5001016623400717,,
scatter,near,7067,17.49647331237793,17.496448034051234,0.3298829337022773,,
scatter,near,411,9.615272521972656,9.615252460141885,0.22442823439576795,,
scatter,near,1598,24.250614166259766,24.25057922513351,0.34072832779816936,,
scatter,near,8316,32.35209274291992,32.352043346256956,0.9209741599634594,,
scatter,near,6926,33.38432693481445,33.384360403033334,0.580725366380028,,
scatter,near,7870,20.025405883789062,20.02537323715773,0.4093721003248356,,
scatter,near,6431,28.054227828979492,28.054200559768265,0.576423578672394,,
scatter,near,8630,26.115846633911133,26.115812383739286,0.38829862143730004,,
scatter,near,5474,15.385178565979004,15.38515003328904,0.3042265880172118,,
scatter,near,2176,30.34789276123047,30.34785594733148,0.612345912238498,,
scatter,near,2170,19.7085018157959,19.708470656666815,0.4085324830131239,,
scatter,near,6238,24.549043655395508,24.54901521794011,0.4739489565348946,,
scatter,near,9838,33.01362991333008,33.013599733798706,0.6813348584051047,,
scatter,near,3325,13.787613868713379,13.78759691905702,0.394011979816843,,
scatter,near,4394,22.771013259887695,22.77099209939659,0.4142249733996291,,
scatter,near,5681,33.48430633544922,33.48429794951193,0.8417562772503915,,
scatter,near,2369,18.077266693115234,18.07725728330143,0.39553704681823265,,
scatter,near,8444,21.869617462158203,21.869607726081856,0.42733113772084297,,
scatter,near,4594,19.30607032775879,19.30605533118899,0.4582626139316591,,
scatter,near,4533,15.766590118408203,15.766572683144858,0.38029915312660384,,
scatter,near,9458,28.896286010742188,28.896253017978424,0.46482815300647734,,
scatter,near,9491,24.143152236938477,24.1431185134079,0.33087395043286477,,
scatter,near,3097,23.10759925842285,23.107567074699325,0.4426424952655128,,
scatter,near,8282,21.67034149169922,21.670307572462946,0.3356925403762391,,
scatter,near,2150,28.568004608154297,28.56796965726279,0.4050243178570369,,
scatter,near,6502,11.761948585510254,11.761926141878222,0.23257526922865948,,
scatter,near,2223,37.895450592041016,37.89540636867462,0.5872457624494993,,
scatter,near,9533,29.335844039916992,29.33581220563549,0.5198010477676844,,
scatter,near,2938,24.505407333374023,24.50539085197523,0.417807028286166,,
scatter,near,1333,27.208572387695312,27.208547972102597,0.58781931284998,,
scatter,near,5287,14.912361145019531,14.91234217550227,0.34178556846584596,,
scatter,near,4627,29.670249938964844,29.670210976907594,0.6546296831311891,,
scatter,near,4195,19.488754272460938,19.48872479860265,0.43025308262353346,,
scatter,near,5454,15.235631942749023,15.235606571094484,0.30996805430574437,,
scatter,near,8318,25.864891052246094,25.8648439246553,0.5009700263768864,,
scatter,near,5519,33.33245849609375,33.33241194073929,0.8233916980917275,,
scatter,near,819,26.88045310974121,26.880417962908982,0.4661583810932801,,
scatter,near,7785,20.51545524597168,20.515420420135865,0.3778961398466984,,
scatter,near,1749,37.1540641784668,37.154034378655254,0.604412241987482,,
scatter,near,9887,28.567367553710938,28.567350411033146,0.5631570715067169,,
scatter,near,8238,34.0020866394043,34.00206557933068,0.6762323146993241,,
scatter,near,6998,10.58314037322998,10.583122237844366,0.15798560925717275,,
scatter,near,7098,26.638471603393555,26.638447080002866,0.5099077026194624,,
scatter,near,4844,15.297097206115723,15.297079331440237,0.23019653096106327,,
scatter,near,9803,28.456281661987305,28.456266790362847,0.7143238548478292,,
scatter,near,3421,10.193310737609863,10.193298784195825,0.2599551407876775,,
scatter,near,9822,22.119596481323242,22.119580619316903,0.4674304769137635,,
scatter,near,6897,24.818531036376953,24.818512324169618,0.5599014516541272,,
scatter,near,9683,25.017704010009766,25.017679504585818,0.4779006730123855,,
scatter,near,4696,17.58852767944336,17.588510564701913,0.20930617935936893,,
scatter,near,5080,27.588428497314453,27.588420757223513,0.7342269161462642,,
scatter,near,9632,19.05159568786621,19.051588971815473,0.3455954677661621,,
scatter,near,5482,28.589736938476562,28.589749585165126,0.5051248863784384,,
scatter,near,7843,30.21441650390625,30.214436548729676,0.7860896281900323,,
scatter,near,4541,25.815107345581055,25.815111208152103,0.45425212637173545,,
scatter,near,9910,18.731334686279297,18.731335043460735,0.4746459049146137,,
scatter,near,5920,22.13599395751953,22.13600240776156,0.40412507770807454,,
scatter,near,1777,24.20357894897461,24.203591431221277,0.4048235166587249,,
scatter,near,5166,25.71378517150879,25.71379084958016,0.6673488313570348,,
scatter,near,8161,33.21440505981445,33.214430657586846,0.507089884743256,,
scatter,near,4060,70.15626525878906,70.15632226694021,1.2174489311309904,,
scatter,near,772,16.57839584350586,16.57839714956288,0.28410260281289273,,
scatter,near,4672,22.363758087158203,22.363759794129592,0.3810678618497282,,
scatter,near,7933,23.732099533081055,23.73209139010054,0.33857211047674074,,
scatter,near,2139,26.818323135375977,26.81832779952513,0.4483784251477292,,
scatter,near,4930,27.75370979309082,27.753715626057854,0.6092360489291158,,
scatter,near,3098,31.18408966064453,31.18409449823105,0.5557168867033021,,
scatter,near,873,16.816675186157227,16.81666633595359,0.2631304827486832,,
scatter,near,6562,15.22488784790039,15.224877086900868,0.34716546483419425,,
scatter,near,2788,21.756690979003906,21.756675771664543,0.38280075702667726,,
scatter,near,8518,17.267881393432617,17.267862490830773,0.2866930021527287,,
scatter,near,8290,29.874221801757812,29.874210812067826,0.47541674302478276,,
scatter,near,4564,32.281097412109375,32.281070741269716,1.0086063155835245,,
scatter,near,9712,20.69192123413086,20.69190270476951,0.4529994079733585,,
scatter,near,3719,27.745891571044922,27.745864237352375,0.7427929078801938,,
scatter,near,8542,26.742786407470703,26.742770155991906,0.5738708694832486,,
scatter,near,4309,26.49964714050293,26.49961963048253,0.4839849706151092,,
scatter,near,6047,15.993621826171875,15.993602898595261,0.39758466540038334,,
scatter,near,5626,22.54728889465332,22.54726593995762,0.40864214644592417,,
scatter,near,8714,19.549150466918945,19.549128065585226,0.3879264045818924,,
scatter,near,7472,32.47233963012695,32.47229560453196,0.6310645019933376,,
scatter,near,8906,25.394495010375977,25.394443681718286,0.6196697260399218,,
scatter,near,3028,11.704408645629883,11.704379973553825,0.27483338100746224,,
scatter,near,5694,16.639484405517578,16.639449392962604,0.3013378615524181,,
scatter,near,2043,21.112674713134766,21.11263995773621,0.37690959482890474,,
scatter,near,663,19.16642951965332,19.166391748152016,0.3425800427722108,,
scatter,near,9347,14.014750480651855,14.014721935159749,0.27547901115940493,,
scatter,near,217,62.83929443359375,62.83924263524372,0.5199303015612956,,
scatter,near,9146,19.361270904541016,19.361242223200176,0.3627421440046294,,
scatter,near,1994,41.02322769165039,41.023180517002594,0.7706390087326414,,
scatter,near,7157,32.536659240722656,32.53659795252631,0.6803121138075516,,
scatter,near,2513,13.928449630737305,13.928416674694924,0.27756772691151765,,
scatter,near,5788,10.129660606384277,10.129636662195033,0.20868354658750862,,
scatter,near,391,26.31767463684082,26.317642751324712,0.596827684742439,,
scatter,near,5148,21.477598190307617,21.47756447990483,0.4058833125908551,,
scatter,near,2840,21.842321395874023,21.84229172573811,0.40078257886406254,,
scatter,near,9163,32.56963348388672,32.569614317675246,0.5176840111678775,,
scatter,near,5147,16.50780487060547,16.50779159032234,0.27341307984867014,,
scatter,near,3551,25.757722854614258,25.757715009878318,0.46352816221570886,,
scatter,near,5633,31.656110763549805,31.65610790112154,0.9631011015003108,,
scatter,near,4778,24.57698631286621,24.57698228872949,0.5599562833705274,,
scatter,near,5215,26.979644775390625,26.979655065160696,0.5757279079249017,,
scatter,near,9902,26.647214889526367,26.647231507144408,0.4919326948206201,,
scatter,near,2824,22.72374153137207,22.723746995174196,0.5161672487759621,,
scatter,near,9942,23.83514976501465,23.835145974295273,0.5024774194658054,,
scatter,near,7317,29.257055282592773,29.25706684643806,0.8947955821056897,,
scatter,near,7441,14.529431343078613,14.529430623772656,0.31479218065543485,,
scatter,near,9575,20.763633728027344,20.76363772951615,0.3714952023904329,,
scatter,near,6029,21.911237716674805,21.91123948268247,0.5045774209692548,,
scatter,near,7115,13.460807800292969,13.460804745445357,0.31106341100152046,,
scatter,near,1960,18.210922241210938,18.2109165398409,0.3013883280253767,,
scatter,near,7312,18.132217407226562,18.13221012714046,0.40116799791914703,,
scatter,near,863,24.59669303894043,24.596701664040104,0.4154583143758996,,
scatter,near,8352,16.822402954101562,16.82240380389621,0.28662251944155026,,
scatter,near,9425,55.443115234375,55.4431502083464,0.7348914978429044,,
scatter,near,6724,28.378793716430664,28.37878155240925,0.6127381453321255,,
scatter,near,7540,20.56808853149414,20.56807975593523,0.3834925948774892,,
scatter,near,9891,25.793424606323242,25.793414491343377,0.6109261434264671,,
scatter,near,4132,17.919612884521484,17.919599644404883,0.345204299366057,,
scatter,near,6515,16.553422927856445,16.553412018637516,0.373058811297331,,
scatter,near,3116,11.133652687072754,11.133643473668796,0.20586849691446038,,
scatter,near,8818,24.255889892578125,24.255891811607768,0.34904975943001904,,
scatter,near,9019,14.820599555969238,14.820593744299686,0.2789256370299011,,
scatter,near,1236,35.00959777832031,35.009621104457885,0.6446839550616682,,
scatter,near,7117,27.09772491455078,27.097739349631027,0.6422091814383576,,
scatter,near,6446,15.197009086608887,15.197007108398575,0.22426001281923935,,
scatter,near,4138,22.435266494750977,22.435275051415914,0.38459029389901445,,
scatter,near,1967,29.435894012451172,29.4359188656107,0.6269427539603303,,
scatter,near,3935,24.274953842163086,24.27496583326078,0.4243402006779053,,
scatter,near,4540,27.177560806274414,27.177586343930656,0.4798475715873235,,
scatter,near,8368,20.222043991088867,20.222057028686343,0.4151171865713441,,
scatter,near,8071,22.235883712768555,22.23590565449136,0.49313090091065354,,
scatter,near,1907,18.41400909423828,18.414027443818163,0.4154966433427036,,
scatter,near,6962,20.72677993774414,20.726799213681037,0.4458201795522676,,
scatter,near,1696,15.398693084716797,15.398706465402492,0.2946562708836656,,
scatter,near,1322,32.20847702026367,32.20852674115304,0.8565044119217472,,
scatter,near,3587,39.85923767089844,39.85928939995071,0.6670481619063281,,
scatter,near,144,21.27063751220703,21.270659171274254,0.3555871905958477,,
scatter,near,2915,24.557403564453125,24.557418805972894,0.4488324104656519,,
scatter,near,2036,14.514471054077148,14.514478346408502,0.2329577071418815,,
scatter,near,9499,33.77876281738281,33.7788175993668,0.668214640129396,,
scatter,near,2672,12.622706413269043,12.622718369985138,0.32645078766368485,,
scatter,near,5582,14.518634796142578,14.518651837633683,0.33233513582291446,,
scatter,near,1400,20.42753028869629,20.42755810075312,0.47267771246922907,,
scatter,near,4832,16.62353515625,16.623558386455002,0.276711713319562,,
scatter,near,7480,30.9517879486084,30.951828304378573,0.522378031969139,,
scatter,near,741,18.40433120727539,18.40434532046843,0.4001160807190821,,
scatter,near,9061,28.671001434326172,28.671016232258715,0.6052036286826321,,
scatter,near,4300,17.8728084564209,17.87281366756697,0.32016654061746697,,
scatter,near,5413,19.67538070678711,19.675389659718327,0.335097376697255,,
scatter,near,4351,26.584583282470703,26.584588089340993,0.5489931874057413,,
scatter,near,2544,18.76288414001465,18.76288227952694,0.36524502553692967,,
scatter,near,631,12.993642807006836,12.993636276535815,0.31532601798753257,,
scatter,near,3679,23.526031494140625,23.526035359058696,0.3731073613219494,,
scatter,near,7422,15.813048362731934,15.813048969664958,0.2726264842743706,,
scatter,near,4870,21.34755516052246,21.34755434225466,0.3714134339279177,,
scatter,near,1805,25.869667053222656,25.869683747226816,0.48723505406138273,,
scatter,near,8814,19.443065643310547,19.4430762595296,0.36518689327061027,,
scatter,near,7143,15.83459758758545,15.834604110975842,0.271174029371204,,
scatter,near,4631,29.053497314453125,29.053535492067223,0.7788588686024605,,
scatter,near,6167,20.496171951293945,20.49619022386703,0.4253974413455819,,
scatter,near,1365,38.59963607788086,38.599705175987275,0.40249780012854086,,
scatter,near,4229,19.0411319732666,19.04115886793617,0.33794628362431345,,
scatter,near,2352,24.386762619018555,24.386803862928737,0.5926293852451757,,
scatter,near,5892,16.438629150390625,16.438649458833357,0.274430288039907,,
scatter,near,5205,15.535687446594238,15.535709350094644,0.33064695777390335,,
scatter,near,3782,20.715410232543945,20.715440171778184,0.468937657063978,,
scatter,near,7677,26.943265914916992,26.943297383784387,0.5228831225761338,,
scatter,near,7377,15.184296607971191,15.18431249899752,0.295412203284522,,
scatter,near,9311,21.266878128051758,21.266910250531218,0.32736450764455094,,
scatter,near,7176,28.18149185180664,28.18155303464126,0.7398516920247491,,
scatter,near,8319,16.939302444458008,16.93933331999547,0.26503671003106805,,
scatter,near,5143,30.468400955200195,30.468478765015377,0.7073735355340398,,
scatter,near,5686,15.871092796325684,15.871128803425218,0.47050978351905476,,
scatter,near,6754,16.729755401611328,16.729798517328938,0.31874240656199443,,
scatter,near,1442,15.89622688293457,15.896262885781471,0.22995654904112942,,
scatter,near,7012,19.456817626953125,19.456867241503183,0.44490731132621936,,
scatter,near,8080,14.314702033996582,14.314738698101646,0.28022222080139814,,
scatter,near,8545,32.376888275146484,32.3770037147888,0.5761332367488539,,
scatter,near,2005,28.797222137451172,28.797324585746765,0.51458724358882,,
scatter,near,6254,19.83343505859375,19.83349852595672,0.41024962072594245,,
scatter,near,7399,29.433679580688477,29.433769665682924,0.5485443126167258,,
scatter,near,6010,30.762794494628906,30.762888229803202,0.6342541108475427,,
scatter,near,4702,20.871591567993164,20.871653257144246,0.479299254423322,,
scatter,near,9312,21.76125144958496,21.76121857637143,0.3999499885295982,,
scatter,near,1115,17.74441909790039,17.744469866842927,0.33447623449632596,,
scatter,near,1157,25.714710235595703,25.714788293640158,0.45296874479991533,,
scatter,near,64,15.477211952209473,15.477250057195493,0.25775420633831087,,
scatter,near,9976,23.85451889038086,23.854589909387933,0.4036408550941175,,
scatter,near,4415,25.940702438354492,25.940791676743597,0.41431589822643633,,
scatter,near,5372,20.40228843688965,20.402357505839504,0.34695252612972766,,
scatter,near,7281,31.98004913330078,31.98015756193412,0.7209298522764961,,
scatter,near,736,29.96894073486328,29.969042215254586,0.5983208109381586,,
scatter,near,6068,25.64373779296875,25.64383177257367,0.6065572800269261,,
scatter,near,9782,63.061729431152344,63.06202281033512,0.5020242859027004,,
scatter,near,3752,30.18990135192871,30.190041175145073,0.4871036708807268,,
scatter,near,3433,17.859182357788086,17.85925912268461,0.37250091189162854,,
scatter,near,7604,13.875293731689453,13.87534850286927,0.32469957975815167,,
scatter,near,5040,23.789308547973633,23.78941772180083,0.39718135949412364,,
scatter,near,6839,24.094362258911133,24.094469638136733,0.43738972330373105,,
scatter,near,8861,14.508025169372559,14.50808794388106,0.28933301621070545,,
scatter,near,6164,26.26576805114746,26.265660941612914,0.4872491080158775,,
scatter,near,8334,24.920560836791992,24.920683024728984,0.517314562515628,,
scatter,near,4069,36.94453430175781,36.94472171530207,0.6567821740252895,,
scatter,near,5682,31.61972427368164,31.619868782369604,0.5206148994961557,,
scatter,near,6510,15.2722806930542,15.272343780162698,0.26328550212553486,,
scatter,near,6947,23.782377243041992,23.78247753438083,0.5095765829340169,,
scatter,near,3469,19.276065826416016,19.276145671308548,0.31065627219858033,,
scatter,near,4052,14.246415138244629,14.246474192719859,0.2596287057537302,,
scatter,near,9892,28.110891342163086,28.111004837800063,0.6203737013968883,,
scatter,near,9427,30.542688369750977,30.54281770988525,0.5940809883935244,,
scatter,near,8795,26.35729217529297,26.35739573485722,0.6312792506767922,,
scatter,near,6381,22.047409057617188,22.04748696566485,0.38742216572971555,,
scatter,near,4453,19.81572151184082,19.81578919197315,0.4260946026640055,,
scatter,near,5926,22.97968864440918,22.979772841754407,0.35400122312498056,,
scatter,near,3078,24.527372360229492,24.527459169119165,0.45562536807684045,,
scatter,near,9958,24.09772300720215,24.097795987179925,0.6095894207091781,,
scatter,near,3859,18.837154388427734,18.837211464480067,0.5343781926593534,,
scatter,near,9355,13.052931785583496,13.052971038653515,0.18038931623151114,,
scatter,near,8930,14.41884708404541,14.418892493523305,0.23155848691483155,,
scatter,near,9715,44.036441802978516,44.036623826123495,1.1357730969522646,,
scatter,near,1516,21.904661178588867,21.904741014680116,0.5927745029722697,,
scatter,near,9982,22.755508422851562,22.755591953053074,0.4671123464892904,,
scatter,near,62,16.972816467285156,16.97287695729171,0.3165231593840437,,
scatter,near,1822,23.53418731689453,23.534276707555083,0.43845910147756223,,
scatter,near,7224,30.804630279541016,30.804751562497017,0.39992337119153987,,
scatter,near,8674,21.174009323120117,21.17409012878782,0.4232804047457751,,
scatter,near,6216,14.644887924194336,14.644942440035742,0.3035588122400046,,
scatter,near,5201,17.671192169189453,17.67125676072458,0.31298752513508055,,
scatter,near,2363,24.812734603881836,24.812821736612534,0.48123614487915006,,
scatter,near,2248,17.42247200012207,17.422528891223518,0.3398825352640281,,
scatter,near,810,24.12950325012207,24.12959126902506,0.48205446832041515,,
scatter,near,560,57.59939956665039,57.59966553748202,0.42399822111853197,,
