env,seed,regime,distance_mahal,disagreement_sqrt_predvar
Hopper-v5,0,id,8.45453011563172,0.10168181801467956
Hopper-v5,0,id,7.411161569747583,0.11351418798814342
Hopper-v5,0,id,7.390919193314719,0.13209948864246954
Hopper-v5,0,id,8.806907904198528,0.17232101721947463
Hopper-v5,0,id,7.517853680546426,0.24182674241981694
Hopper-v5,0,id,10.158449515022705,0.3286183032350694
Hopper-v5,0,id,15.664477737473408,0.32044256872458005
Hopper-v5,0,id,12.831911779839725,0.2519172820389635
Hopper-v5,0,id,11.676033873286197,0.2959469418696219
Hopper-v5,0,id,13.593948993055093,0.3952021418387949
Hopper-v5,0,id,13.66258219081894,0.44651571649399013
Hopper-v5,0,id,10.734952599289569,0.1931528857693728
Hopper-v5,0,id,13.105269618994152,0.11553165108526235
Hopper-v5,0,id,8.456309727980504,0.08968767832362826
Hopper-v5,0,id,10.029272614196714,0.08388132326673459
Hopper-v5,0,id,9.785708920770153,0.08168902422694899
Hopper-v5,0,id,7.997251916838118,0.07632620167724946
Hopper-v5,0,id,9.764654040785175,0.07669085902211803
Hopper-v5,0,id,7.624251126047086,0.07180057850232083
Hopper-v5,0,id,9.508749038588537,0.07136456854325977
Hopper-v5,0,id,8.249286207056706,0.07001239588624521
Hopper-v5,0,id,10.013182054700545,0.07617307319676848
Hopper-v5,0,id,11.09557558014485,0.07115371475553325
Hopper-v5,0,id,12.174782086146916,0.08215844987156375
Hopper-v5,0,id,11.607735919200369,0.07232811519913639
Hopper-v5,0,id,10.074661342395938,0.08172371243403873
Hopper-v5,0,id,8.772182828029798,0.10193485081619885
Hopper-v5,0,id,13.924984485182863,0.13445090434464324
Hopper-v5,0,id,18.28755271733005,0.11856746384782368
Hopper-v5,0,id,11.207533832183314,0.09753056544552868
Hopper-v5,0,id,14.483480213973522,0.11321025712059736
Hopper-v5,0,id,17.16979159989934,0.09994634496441371
Hopper-v5,0,id,13.567838618861739,0.0836804401686881
Hopper-v5,0,id,11.634085682890708,0.08231639689147342
Hopper-v5,0,id,12.112580673816998,0.09457020291996074
Hopper-v5,0,id,11.33067337800097,0.0917891742641656
Hopper-v5,0,id,11.037088378864334,0.08984554848736742
Hopper-v5,0,id,8.331280229023212,0.08953169865853636
Hopper-v5,0,id,8.132968463687043,0.08594458724188277
Hopper-v5,0,id,9.296220689895291,0.09064300724056112
Hopper-v5,0,id,10.856583321587976,0.1016213402496756
Hopper-v5,0,id,9.523825893946878,0.11676302566070017
Hopper-v5,0,id,13.008778964854486,0.17338661315091086
Hopper-v5,0,id,12.615794885951289,0.18648595583133407
Hopper-v5,0,id,7.841993094052046,0.211883270206353
Hopper-v5,0,id,11.530083339610078,0.2953592934446147
Hopper-v5,0,id,14.056448530138724,0.3584634997276266
Hopper-v5,0,id,15.793312072165666,0.14985472081092227
Hopper-v5,0,id,15.226497898155289,0.10799828551149034
Hopper-v5,0,id,16.297773659743296,0.12132353285151577
Hopper-v5,0,id,15.257942605892627,0.10653638006409641
Hopper-v5,0,id,12.395337875454555,0.0924331951061023
Hopper-v5,0,id,11.899501591633625,0.0809754909687389
Hopper-v5,0,id,12.590031379824696,0.08872977311711629
Hopper-v5,0,id,15.016937219406483,0.10747940950254714
Hopper-v5,0,id,12.889249886808962,0.10689209433255156
Hopper-v5,0,id,10.067066732288085,0.09677089377118384
Hopper-v5,0,id,10.60005661168453,0.09723585239963332
Hopper-v5,0,id,8.366764095220276,0.097335799881461
Hopper-v5,0,id,9.156060722456663,0.09610920022022354
Hopper-v5,0,id,9.100003281490837,0.10120197643684278
Hopper-v5,0,id,10.333247548079338,0.10991184009195333
Hopper-v5,0,id,9.908801156146392,0.11717630968706892
Hopper-v5,0,id,11.26259459298748,0.14988636963067886
Hopper-v5,0,id,12.449053332652976,0.17722045040374304
Hopper-v5,0,id,12.877924442966497,0.22913779633184322
Hopper-v5,0,id,15.328099498088674,0.14233813925906333
Hopper-v5,0,id,13.38688553499483,0.10405909278521135
Hopper-v5,0,id,14.205924157699409,0.10212155219874261
Hopper-v5,0,id,12.384477978927936,0.09312459841584018
Hopper-v5,0,id,11.36099127576283,0.0946255666578502
Hopper-v5,0,id,12.226381534701627,0.10757731548882937
Hopper-v5,0,id,12.983199688448083,0.13459469833110788
Hopper-v5,0,id,11.641165519973063,0.1996501197960511
Hopper-v5,0,id,12.972616974588165,0.27850363867435574
Hopper-v5,0,id,13.513315576014838,0.3820545712083086
Hopper-v5,0,id,13.643636015684768,0.4332923700918939
Hopper-v5,0,id,15.23494166704217,0.506455530430601
Hopper-v5,0,id,20.869727805098012,0.4566181957261089
Hopper-v5,0,id,21.54037134571131,0.2020322493420023
Hopper-v5,0,id,13.729826169705722,0.12821466431185188
Hopper-v5,0,id,10.300004349471783,0.09628692473694454
Hopper-v5,0,id,8.916861232678214,0.08837467784145049
Hopper-v5,0,id,10.691441702953044,0.08670668829554361
Hopper-v5,0,id,10.615751111848274,0.08723768248788343
Hopper-v5,0,id,7.5871321088367365,0.08432085531822217
Hopper-v5,0,id,8.583481409648662,0.08176287391622587
Hopper-v5,0,id,9.834043145500596,0.0789189438240633
Hopper-v5,0,id,12.421199395156723,0.08291303609422811
Hopper-v5,0,id,10.393171439879724,0.08263043845215085
Hopper-v5,0,id,8.33244084710251,0.08098672407424459
Hopper-v5,0,id,8.821961576262593,0.08229970714163848
